"","id","total_votes","x0001e","x0002e","x0003e","x0005e","x0006e","x0007e","x0008e","x0009e","x0010e","x0011e","x0012e","x0013e","x0014e","x0015e","x0016e","x0017e","x0018e","x0019e","x0020e","x0021e","x0022e","x0023e","x0024e","x0025e","x0026e","x0027e","x0029e","x0030e","x0031e","x0033e","x0034e","x0035e","x0036e","x0037e","x0038e","x0039e","x0040e","x0041e","x0042e","x0043e","x0044e","x0045e","x0046e","x0047e","x0048e","x0049e","x0050e","x0051e","x0052e","x0053e","x0054e","x0055e","x0056e","x0057e","x0058e","x0059e","x0060e","x0061e","x0062e","x0064e","x0065e","x0066e","x0067e","x0068e","x0069e","x0071e","x0072e","x0073e","x0074e","x0075e","x0076e","x0077e","x0078e","x0079e","x0080e","x0081e","x0082e","x0083e","x0084e","x0085e","x0086e","x0087e","x0088e","x0089e","c01_001e","c01_002e","c01_003e","c01_004e","c01_005e","c01_006e","c01_007e","c01_008e","c01_009e","c01_010e","c01_011e","c01_012e","c01_013e","c01_014e","c01_015e","c01_016e","c01_017e","c01_018e","c01_019e","c01_020e","c01_021e","c01_022e","c01_023e","c01_024e","c01_025e","c01_026e","c01_027e","income_per_cap_2016","income_per_cap_2017","income_per_cap_2018","income_per_cap_2019","income_per_cap_2020","gdp_2016","gdp_2017","gdp_2018","gdp_2019","gdp_2020","x2013_code"
"c01_007e",0.0406996741020059,0.871407822435851,0.920045336645429,0.919442557947794,0.920314482065703,0.926440322908413,0.914808263459289,0.915670077304095,0.910480866553344,0.908491526632644,0.923485283242237,0.921944883490476,0.916488902810442,0.903755928479387,0.897398397206261,0.891100169906875,0.894499226066704,0.889892532781592,-0.173566703298819,0.918725038204854,0.918420455886525,0.91825233140549,0.918302821681459,0.895174158126784,0.894041514667501,0.91825233140549,0.917482375665669,0.918495694881184,0.894041514667501,0.887461294842951,0.898109827311912,0.920045336645429,0.915157871071826,0.917734114925697,0.915157871071826,0.861637191168349,0.712738622602041,0.437450447159849,0.13099371559078,0.0606993082073003,0.128537806914404,0.0611018932046991,0.718577502236295,0.647642136593048,0.624754632102126,0.59221307839366,0.289950494619063,0.597295662444618,0.531531881013143,0.734176207390075,0.235557461649784,0.130657924689572,0.540940962668576,0.339574954133349,0.241305662569495,0.922820293668784,0.917734114925697,0.782701713837695,0.689674768931582,0.769630997471418,0.695084807210675,0.872861769785458,0.734316210258624,0.64526702787557,0.723141721636686,0.230432092378203,0.963954139486102,0.939826401476401,0.794606339231691,0.613843383430539,0.366633369433525,0.767074871701815,0.829935890719138,0.756586278304401,0.700712499337467,0.276935457340651,0.7169151371461,0.223237695382522,0.803066082374974,0.758941031212456,0.796469690460144,0.740072639182686,0.899841004670214,0.897893167933179,0.896011945892371,0.898987321014888,0.906501185347334,0.916020423485896,0.894536090942787,0.890517735734569,0.831859100392183,0.917855669058716,1,0.956676320622256,0.894126574913863,0.884047438854456,0.878212057922516,0.875931108803979,0.834674697641773,0.899934759530827,0.863945383702806,0.923485283242237,0.916166991051781,0.854605668231929,0.921944883490476,0.908239176669336,0.860061612494695,0.910093239964464,0.888008852891228,0.846647480626643,0.894041514667501,0.858321072267704,0.842111855826388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.360283871623383
"c01_008e",0.0510973809809246,0.91878054279892,0.955856539213305,0.954000677739069,0.957315567526531,0.961402564909354,0.952672949248155,0.950988463708101,0.946916355373986,0.942036359838724,0.952461002715369,0.949427287212826,0.948078770055558,0.944341571027883,0.943684299624222,0.941232948306624,0.939517389095064,0.922929312973377,-0.186090080641137,0.954870142637264,0.954086554194679,0.953881703567503,0.953817206478503,0.94195688306548,0.940503499232903,0.953881703567503,0.951473847086252,0.955640575340127,0.940503499232903,0.934466316169337,0.944100149831133,0.955856539213305,0.953927258965637,0.909959922035354,0.953927258965637,0.910667590591928,0.797682877940711,0.47088583483653,0.153564271439649,0.0744116755507544,0.152255045924143,0.064013185877635,0.653037038128815,0.612780966890195,0.550317481649606,0.543335413407364,0.259523985759256,0.52841825819105,0.455803854615229,0.711199510136718,0.235410770639389,0.134123165234005,0.535033020855002,0.329308156363633,0.240994403844118,0.879042987603375,0.909959922035354,0.865960670503925,0.735567104286285,0.738942320658176,0.788439663913364,0.917157043533185,0.818842641835478,0.687059358186476,0.663158347340016,0.229002383441645,0.92010029499509,0.892804067594946,0.740134174350214,0.65470354598046,0.344488440778831,0.734779241675641,0.896726820375753,0.836949627237127,0.788164152907124,0.320466317777812,0.651370956034312,0.223605061498473,0.842334388057663,0.793567875844951,0.831549727998507,0.773961299690805,0.9509560712485,0.946098775744577,0.942864107863875,0.948411364975338,0.940737456223494,0.970091412784684,0.944718417543999,0.91682320258103,0.836655796891222,0.953596522260516,0.956676320622256,1,0.967011354091565,0.941064929181951,0.935059874954636,0.888393023064719,0.835659717554557,0.940263420039532,0.871765372012671,0.952461002715369,0.944765151891248,0.853860547294137,0.949427287212826,0.938706463454822,0.862412853647298,0.947428839984691,0.93158825878224,0.856915814297652,0.940503499232903,0.913984687264514,0.863831933128968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.435505138351701
"c01_009e",0.0562950253036423,0.960232776059987,0.973600378679646,0.971983673420981,0.97482405748859,0.96824698689032,0.965697627050629,0.965076940276228,0.964336575362721,0.954004837531353,0.956356405395989,0.961877309806746,0.968359117321642,0.97444985947328,0.976778935151472,0.975588199711452,0.969786230709278,0.957708129477991,-0.179449277070922,0.96733734466077,0.97327788524109,0.973117974120201,0.973257653411805,0.975374565501337,0.97380491634037,0.973117974120201,0.97104930072096,0.974549160637811,0.97380491634037,0.969886511694793,0.975728548473559,0.973600378679646,0.974132469894883,0.892353162908592,0.974132469894883,0.953699494384553,0.794285790406895,0.45140827465312,0.152441784181378,0.08956603098103,0.1458201105273,0.0669929539150131,0.639455979990098,0.627486262017714,0.518088035701202,0.537174464636197,0.279915062761836,0.520290258569807,0.409284738995472,0.720365650863432,0.264793720597353,0.168901363706229,0.528831106643931,0.344181705101231,0.268930391003686,0.808646277533562,0.892353162908592,0.90787571380864,0.752465193730674,0.743143102761205,0.815821516762481,0.955208747690726,0.81723521141111,0.679347625333444,0.65378459685736,0.259547382592561,0.850252958761572,0.819275927853971,0.675200124241551,0.637941957646424,0.3034303822937,0.677459788313156,0.9505405929296,0.918533548956308,0.788745301592905,0.312024493218836,0.637999748900427,0.254343486077676,0.858869768474967,0.832063912437829,0.862108616295248,0.812459206676689,0.976280485376077,0.975152132891465,0.972680775557672,0.976736981550532,0.953956655392373,0.967271502362482,0.961415779176765,0.92594083164587,0.864757734332946,0.973605758670635,0.894126574913863,0.967011354091565,1,0.963683647996978,0.969152674059001,0.91603814381069,0.86419267972604,0.969717428594023,0.899931397039135,0.956356405395989,0.952518499887868,0.863709311802163,0.961877309806746,0.958741626571892,0.886961116784243,0.973216618298622,0.968804883552214,0.894810492769038,0.97380491634037,0.962271856945459,0.902362219398735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.491231725325733
"c01_010e",0.0477710662722147,0.976426063358075,0.982233658500581,0.983483018418008,0.980705413390721,0.977574359353138,0.981348315839252,0.982982518641371,0.981053461590407,0.970373277097772,0.963709282654872,0.975234977024937,0.97620390452217,0.977064708946559,0.978851221029883,0.977347628112656,0.962472000828156,0.943622961613426,-0.188443492895821,0.982104062647115,0.980405033952703,0.979947258730687,0.979528637235075,0.973276869495045,0.970792050648198,0.979947258730687,0.981489320640624,0.977993102330343,0.970792050648198,0.972263531501246,0.968558916283422,0.982233658500581,0.981206557203096,0.921871415602863,0.981206557203096,0.971452852988669,0.724621954209459,0.522082985844484,0.162276530066893,0.104127156898903,0.186377006075451,0.0853480172888346,0.691962823793591,0.665085464159241,0.525808192963167,0.61648853612682,0.308661848263014,0.576609708728066,0.493366120881505,0.743889504182523,0.29640542650196,0.176584742944107,0.630510851400581,0.40392645458774,0.304683106948465,0.825347731924237,0.921871415602863,0.903132454372417,0.843938450328445,0.821155728137645,0.812653058071599,0.974503038861812,0.75108366400066,0.757740453393651,0.708488618665374,0.285954453713054,0.864286517350582,0.830330882504054,0.774606208384068,0.521698882462143,0.212804828423462,0.601614274497444,0.957405935934081,0.93714093859146,0.721806416348219,0.371198008644084,0.690173551912463,0.286926770158714,0.826069494977627,0.878731610031337,0.848514574551337,0.864063807692062,0.975583869030234,0.983256594570396,0.985260198070875,0.980692043029195,0.970346323760828,0.965045355714779,0.982588788556109,0.949251830393085,0.863694743767948,0.979125958127395,0.884047438854456,0.941064929181951,0.963683647996978,1,0.980184258537823,0.940158449345921,0.878852870830614,0.978581500535178,0.920303803964416,0.963709282654872,0.960509248561131,0.865742682649759,0.975234977024937,0.972198490232961,0.909619926668508,0.97839880080182,0.975880245715649,0.921196948797313,0.970792050648198,0.97057550843883,0.933793470352174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47526783809552
"c01_011e",0.0511960347450544,0.979007366483122,0.978654390344386,0.979475335082117,0.977538267485225,0.967759422099583,0.971281933568059,0.972638264116033,0.973983624622853,0.963566474093904,0.954252063856277,0.969833858330141,0.978253646540263,0.981142694993429,0.980443074120052,0.979326279588065,0.96953383117103,0.959555580213637,-0.181448844375087,0.972432746150947,0.97842778841003,0.978147991454318,0.977990173093412,0.977894739739995,0.976133588519679,0.978147991454318,0.979185634970243,0.976667205985809,0.976133588519679,0.976283925504946,0.974914138348043,0.978654390344386,0.977215520947759,0.924252389323574,0.977215520947759,0.975057075292733,0.712429077863439,0.485061838201725,0.151810812310864,0.10801675031294,0.164418801624619,0.0826971219465178,0.687369516773414,0.661233984529456,0.530505272335259,0.591920000727988,0.323423927115054,0.568850936332306,0.486843469448334,0.746281931109341,0.304128975917921,0.191796063192654,0.596243999607445,0.396662785481141,0.31386709454011,0.793829933043649,0.924252389323574,0.904162757654793,0.812085940994894,0.80590225820681,0.79006629993953,0.977960721508359,0.739958062525493,0.720337417485901,0.703910510534767,0.297362714544107,0.844918582148851,0.829148357970724,0.705221303508133,0.5751622932089,0.308256470125586,0.663409123594914,0.953156802391405,0.938064803121727,0.707227878346125,0.341686811666704,0.685697587275404,0.294717661248216,0.846762761813217,0.871948461588731,0.863568167228845,0.855288712341124,0.972352345480415,0.979826236400841,0.981085982543745,0.977952928220054,0.963697796184834,0.952993419623486,0.967731399945857,0.946267482866829,0.868086636994691,0.977987087568117,0.878212057922516,0.935059874954636,0.969152674059001,0.980184258537823,1,0.941105743244016,0.881471244041969,0.978139183786245,0.921942600201105,0.954252063856277,0.951761154862372,0.861672866529763,0.969833858330141,0.969125494938927,0.910962251397713,0.980864312133424,0.980641350243975,0.927855505144787,0.976133588519679,0.973001625442889,0.934448628813541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48864520697382
"c01_012e",0.0541900965745552,0.980399782071712,0.976228069362926,0.976138427992673,0.975986162120939,0.959243306218006,0.957891092804214,0.956725762301635,0.960208080560608,0.958364604103754,0.974123968707533,0.98099784116833,0.978464227342677,0.975268111793747,0.971826147266645,0.96218925418232,0.94752670593247,0.952777600977124,-0.174978235585271,0.959012868675799,0.978600370585665,0.978924273133107,0.979429783431045,0.961849736857251,0.95892724028073,0.978924273133107,0.97900996145325,0.978334678383316,0.95892724028073,0.955580948185947,0.960426106094269,0.976228069362926,0.976807521926311,0.894127114696924,0.976807521926311,0.946112799666885,0.732007537361135,0.437749210908012,0.141214427708911,0.104145817415218,0.129035945422025,0.076484871262546,0.798806026889939,0.788365454798244,0.682182027609153,0.615291961990996,0.335606702935008,0.681984503151522,0.554649132520226,0.821897176223138,0.273367829375171,0.157868176237578,0.558687077418583,0.379416943042737,0.290282477173349,0.812395624235534,0.894127114696924,0.890034070342636,0.763569079267987,0.863580847454583,0.796796134526458,0.948282549893644,0.757729097214952,0.67982380588143,0.804192323475391,0.266903734003385,0.840495525909778,0.78107973729562,0.679054283985712,0.538845302612485,0.22362296852644,0.646735625041233,0.969774399523043,0.929507112101942,0.728102304977747,0.289782130453556,0.79810071129117,0.264096382585827,0.864794440685134,0.879138336404994,0.886971840320012,0.860754513080564,0.971795436667157,0.975909878063978,0.975709297483178,0.975391572826811,0.957557560952797,0.909129644520961,0.929735269848833,0.937586370546519,0.962012353709543,0.979698060378912,0.875931108803979,0.888393023064719,0.91603814381069,0.940158449345921,0.941105743244016,1,0.976786083077431,0.983667180038551,0.996124232832791,0.974123968707533,0.977267493624349,0.96446021381393,0.98099784116833,0.985502150186181,0.993026399355753,0.977475982884889,0.979630051138353,0.990506685697307,0.95892724028073,0.956773859678566,0.972653386419121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46461046816092
"c01_013e",0.0563225915624209,0.943265423012051,0.936460481064035,0.935615242245648,0.936956671917126,0.912077753873247,0.907446364099484,0.905216069699511,0.91380658723913,0.920138135150841,0.942050998494791,0.9422728244015,0.938804355624093,0.937927239965176,0.935319794752265,0.92539121384304,0.913983758920193,0.928130472448965,-0.163003513394735,0.908975950472521,0.941424516976606,0.942237040679207,0.942956411246462,0.927101841768207,0.924624546361651,0.942237040679207,0.941509063145549,0.942428608282977,0.924624546361651,0.919416205928817,0.927599405882109,0.936460481064035,0.938146797017276,0.842086576451682,0.938146797017276,0.897030809273524,0.718461793146111,0.402392093525978,0.126863423496298,0.0909709369707677,0.113122187964069,0.0645077285136549,0.807069871311158,0.819638839001772,0.723872850996583,0.587805301550218,0.320771888926075,0.679351526539285,0.536711290696416,0.815781953369637,0.240923151586008,0.133241759279782,0.507755812321199,0.337209202652808,0.260554648376354,0.780062650634741,0.842086576451682,0.854908396180638,0.702495885858794,0.84266527170931,0.777228328006853,0.898317609379278,0.7425710832536,0.636263854691064,0.807004878986067,0.236645468930825,0.798893054108276,0.72431344428895,0.612613713605151,0.52850165884947,0.193863680950071,0.64022101121186,0.940561058210595,0.892004576465333,0.714465335373833,0.26042641165683,0.806875660603524,0.231755786269817,0.852630322329562,0.841134657526592,0.868064400170551,0.821651687936845,0.937989277551357,0.937710004878839,0.936428250697002,0.938220361309647,0.919175139008589,0.854983230430326,0.876526409851473,0.896686044463756,0.977972055822312,0.943319735379913,0.834674697641773,0.835659717554557,0.86419267972604,0.878852870830614,0.881471244041969,0.976786083077431,1,0.949201339106826,0.991842273507834,0.942050998494791,0.947801473899856,0.972990127233405,0.9422728244015,0.949583615270569,0.98626714280697,0.939083674747307,0.943187380281286,0.981099802135543,0.924624546361651,0.922815335434771,0.962635164560908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.441535409668774
"c01_014e",0.0549764212124569,0.995150897356947,0.997495453310878,0.99724646100348,0.997399246498648,0.984969251550737,0.984240848267176,0.983837669839258,0.985873682431302,0.980547107727982,0.987149024648437,0.994456253067663,0.995794160807531,0.996806953880683,0.996333929964296,0.991146622494161,0.979369842508241,0.975176827779483,-0.182477142851179,0.98552621294947,0.99854632160141,0.998615841373932,0.998814624294199,0.990282268323824,0.987913820293224,0.998615841373932,0.998403209018027,0.998295406065764,0.987913820293224,0.985366624902707,0.98876313875604,0.997495453310878,0.997744146536923,0.918349741061993,0.997744146536923,0.974155829133045,0.763088431748878,0.470240446367171,0.151130802420858,0.101219571205049,0.150079828073336,0.0765041601097223,0.747778015504534,0.735838582431494,0.61814359587993,0.605535780778973,0.320828694183924,0.625168712184452,0.509532612140642,0.793547862803331,0.280808092813256,0.167896897924208,0.576747780452333,0.380230866034854,0.292815462836358,0.829727163268458,0.918349741061993,0.917671609679937,0.793346024330802,0.838296246960985,0.823697249011339,0.976314038946106,0.788850826856185,0.71196190030436,0.758119272032811,0.273968869509376,0.864913709601211,0.818007387278197,0.708656920504547,0.577501631770999,0.250483277505143,0.663399138178772,0.982687489448088,0.948616090626597,0.758754639705274,0.321176511420216,0.746623579806271,0.270926952437347,0.87535803168146,0.884118996059055,0.891562497957793,0.865673349975422,0.995230419660087,0.998379282044858,0.998004751878637,0.998005834356599,0.980144083109254,0.956472603196438,0.969747790145836,0.957026806500993,0.936685680084233,0.998955081822032,0.899934759530827,0.940263420039532,0.969717428594023,0.978581500535178,0.978139183786245,0.983667180038551,0.949201339106826,1,0.975079000707097,0.987149024648437,0.98712948177801,0.936019040732101,0.994456253067663,0.995474259276255,0.966463330772347,0.99756762542015,0.997183928415048,0.970973748774961,0.987913820293224,0.983667241106335,0.968094405165877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.485018332032645
"c01_015e",0.055372189808877,0.970697430194022,0.965420919867655,0.965020523452169,0.965480707250507,0.945302491864399,0.942596201862904,0.940987006613894,0.946586445200666,0.948089204429683,0.966464326193936,0.970645748333772,0.967713953631498,0.965451941842543,0.962333163386273,0.952521998475682,0.939113061095561,0.948046274400826,-0.171051071088162,0.943891769188969,0.968870803843034,0.969397166011946,0.969993346356146,0.953022349806749,0.950266123445513,0.969397166011946,0.969149248059925,0.969124981584869,0.950266123445513,0.946136348802339,0.952379509129294,0.965420919867655,0.966458127451343,0.877816344853532,0.966458127451343,0.93131083223196,0.730585790936365,0.425707438747231,0.136120599314809,0.0993252501950605,0.123231571317309,0.0719996483087597,0.806717092718698,0.805665179160734,0.703158590347168,0.607485953438429,0.331413677698747,0.684760612038104,0.550420878241357,0.824034802372988,0.261592185978042,0.148649458239228,0.540934573201779,0.364232388406491,0.279718037878423,0.803714511717512,0.877816344853532,0.880645388057416,0.742811086559773,0.859877210880834,0.793268166606009,0.933130315251014,0.755790830914293,0.66578309281069,0.809895556129714,0.255989270886556,0.828167289773185,0.762189194188904,0.655614444420565,0.537645839151896,0.21266859548909,0.647718572369735,0.963264319079709,0.919365745288315,0.726621013996871,0.27936764950331,0.806217647442813,0.252311037009628,0.864691013347827,0.868506321661752,0.884225039671562,0.849567212955894,0.963410977551142,0.96574463219758,0.965098987661219,0.965645763617951,0.947213562513156,0.892039054989174,0.913146182208253,0.926095567317683,0.97400640796253,0.97030216698154,0.863945383702806,0.871765372012671,0.899931397039135,0.920303803964416,0.921942600201105,0.996124232832791,0.991842273507834,0.975079000707097,1,0.966464326193936,0.970696043397302,0.973417444195704,0.970645748333772,0.976327873548525,0.995867468245495,0.967240580962712,0.970207352703632,0.992246388722249,0.950266123445513,0.948241879573942,0.974041098412153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.457763628540177
"c01_016e",0.0529098907842078,0.973046296434654,0.989868391005431,0.989227703570539,0.990150445463044,0.986740998603688,0.978510327871879,0.97430723510697,0.976035867505077,0.981828892066901,1,0.992130584163285,0.981277441135,0.977560699305058,0.976757625803954,0.967037012636158,0.953444166208984,0.951084188508056,-0.207717272467408,0.979443400494347,0.990305232959477,0.99055776684432,0.990503487532719,0.96640592806349,0.963219524994873,0.99055776684432,0.989866142596573,0.990690144674431,0.963219524994873,0.957758221485025,0.966346006128024,0.989868391005431,0.989419830835321,0.9209341271619,0.989419830835321,0.948247281551271,0.793561277810865,0.468602540765423,0.150589592759623,0.0988552471943194,0.146843434286855,0.0786650071903921,0.750909052361596,0.722913552869395,0.646914117565216,0.605154641305069,0.316488301629244,0.60705826882464,0.503509972227335,0.798718042253733,0.276986039904356,0.161647200374714,0.581090970805663,0.382616082246813,0.289330509843647,0.857453623660476,0.9209341271619,0.916601563482926,0.777535444904217,0.837421718835366,0.834591282006131,0.952518349112062,0.817996868649636,0.708940722255679,0.760470563464534,0.269282640638877,0.887665697201946,0.833949069721027,0.72805071746849,0.598507138977721,0.239142186077908,0.671674207947089,0.966017489230317,0.912374044278342,0.787899883473297,0.315116594962589,0.749643207718785,0.266753031996602,0.873192066418511,0.87616526872495,0.8801155708326,0.858219436384628,0.987204481264048,0.987079744323754,0.985978171789775,0.987387647198161,0.979930499525519,0.955137149987494,0.964503323454538,0.958378621678067,0.942922130108977,0.989852446671354,0.923485283242237,0.952461002715369,0.956356405395989,0.963709282654872,0.954252063856277,0.974123968707533,0.942050998494791,0.987149024648437,0.966464326193936,1,0.999575664639466,0.958474512394696,0.992130584163285,0.990919486601475,0.962499891615908,0.980650065650219,0.974992020727041,0.947110196492074,0.963219524994873,0.951031762000431,0.93795423472976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45896382032542
"c01_017e",0.0532828986051363,0.973600052248375,0.988341948035444,0.987698404855577,0.988627254308418,0.983762785184597,0.975294046651539,0.970916838075569,0.973363321008721,0.980425554806068,0.999575664639466,0.99104944329358,0.979880810659095,0.976673133487277,0.976030433220434,0.965788646711686,0.951777925452238,0.951461154328336,-0.206625780800996,0.976237298393261,0.989198955367657,0.989523370640181,0.989519782227657,0.965317697751466,0.962064710042917,0.989523370640181,0.988853244462144,0.98963615172958,0.962064710042917,0.956410588942536,0.965341322435854,0.988341948035444,0.988092224674895,0.916776611470157,0.988092224674895,0.94700655897308,0.791890079520375,0.462654963411192,0.149258087776841,0.100467000772815,0.143222872551366,0.0782867073980703,0.755619109168801,0.729029166509302,0.653431819182572,0.606614672721255,0.320564454480902,0.610805635725211,0.503622868872216,0.801529912600444,0.278684146906343,0.163509143782752,0.578983473882977,0.384285863009993,0.291185121925811,0.849999913824686,0.916776611470157,0.915867433785539,0.774532680577222,0.840740413328485,0.833666907410594,0.950996508338603,0.816284136556443,0.704080837082278,0.764975929564657,0.271190740546354,0.879495018890237,0.824236271424502,0.719390065421001,0.593495326665093,0.234368875274743,0.665075749062217,0.968003943535247,0.914694581116144,0.786593903753446,0.310125762860831,0.754407832457836,0.268614778693708,0.872055658031946,0.87819700904765,0.880798816589228,0.86034186000711,0.98659202538148,0.986467339163987,0.985399616272854,0.98674434103236,0.978412048449604,0.948358210399482,0.960894082859057,0.957166075535015,0.948913411387785,0.988885821697152,0.916166991051781,0.944765151891248,0.952518499887868,0.960509248561131,0.951761154862372,0.977267493624349,0.947801473899856,0.98712948177801,0.970696043397302,0.999575664639466,1,0.964334592530571,0.99104944329358,0.990929144026483,0.967005443194671,0.979536608759708,0.974840723855983,0.950738081286646,0.962064710042917,0.950710148932049,0.940247658754375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.460153796953038
"c01_018e",0.0511091057379706,0.919698230683223,0.927523530883758,0.925625015926755,0.929032987119959,0.912788220269891,0.898047298457231,0.891161312180503,0.898292704121221,0.917225589615831,0.958474512394696,0.938131821391891,0.921041596004361,0.917205384210089,0.916343559875764,0.901542898912966,0.888555806511223,0.905756745943395,-0.181009375361764,0.899493515094376,0.932363303622188,0.933479860313851,0.934257434117526,0.903739114366163,0.90045702498726,0.933479860313851,0.931466359514837,0.934879996485277,0.90045702498726,0.891109518295933,0.906654010363066,0.927523530883758,0.929378137663995,0.831503004528228,0.929378137663995,0.870117513456559,0.769007993857237,0.384248655874699,0.125665949612669,0.0985541054457251,0.0987909942164752,0.0667476347881319,0.789274841690569,0.776260441728768,0.745922450676379,0.568554208901484,0.31130804331232,0.638115016979529,0.508483763677204,0.806654388987514,0.23315907264009,0.127388630233398,0.488614086291068,0.33486256496757,0.251589980450245,0.797097275924231,0.831503004528228,0.857737894472898,0.676575792568548,0.823171429776499,0.789221552924779,0.872412629386625,0.790498489778844,0.616701911459613,0.789017284604084,0.228294343260077,0.808993424337784,0.724449061695807,0.612879260827688,0.562921129010969,0.187380722186153,0.629319179224981,0.928677629002834,0.861027200404756,0.76425637594957,0.241897291431197,0.788978102586939,0.223852992831986,0.844669918525118,0.826701162833416,0.854565704975327,0.807416389936402,0.933923142282257,0.92754372376036,0.924546916107395,0.929649454050299,0.914036878865015,0.850935537615329,0.865897431374862,0.893109463423988,0.979271041463736,0.934091573516576,0.854605668231929,0.853860547294137,0.863709311802163,0.865742682649759,0.861672866529763,0.96446021381393,0.972990127233405,0.936019040732101,0.973417444195704,0.958474512394696,0.964334592530571,1,0.938131821391891,0.943784087243987,0.973397692004374,0.920258370977913,0.918762902199152,0.940499116422867,0.90045702498726,0.889008358361045,0.914498875899518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.420177022371801
"c01_019e",0.0551244309632348,0.985181800595938,0.997010463333709,0.997033789459013,0.996653221597432,0.99233018130532,0.991087595241399,0.989566763131785,0.98854500773533,0.982277879853848,0.992130584163285,1,0.995121375375355,0.989506462234051,0.98585716422758,0.976812125789113,0.962327472344375,0.955348589164437,-0.202500637160504,0.991719562804394,0.996317367207081,0.996189976927015,0.996215515509213,0.975256007280177,0.972017065779189,0.996189976927015,0.996244520797177,0.995620568412379,0.972017065779189,0.968655209938608,0.97351314781413,0.997010463333709,0.996245485815688,0.931905420093848,0.996245485815688,0.964777539982495,0.769298239843804,0.474347408854904,0.153309541253164,0.0960414003982151,0.150926050925725,0.0787762471892681,0.7578467450915,0.747376086261687,0.629960187720387,0.613399434773644,0.315553213386028,0.626406242473332,0.519058548867634,0.802386727246932,0.280696017297226,0.162201723818001,0.588618806553557,0.386628835176569,0.29615279710533,0.853856617199001,0.931905420093848,0.910903132626203,0.79206152211601,0.84235667003282,0.820046136827218,0.968908143767076,0.794600568709049,0.714676788529751,0.767164911215063,0.271650874291569,0.890730996509345,0.846861234839158,0.737787282343361,0.580022387669282,0.262760505919991,0.681996710433015,0.970143200102431,0.925482612141221,0.764154856329565,0.320709976858462,0.756656956622876,0.270672094852841,0.872757025652631,0.879907835197,0.885026014707271,0.86177318611339,0.988134013496265,0.992297602060658,0.992065266943072,0.991796877409581,0.981590109027401,0.963497334949232,0.971447494100339,0.959304489786564,0.930821348000748,0.996010284172114,0.921944883490476,0.949427287212826,0.961877309806746,0.975234977024937,0.969833858330141,0.98099784116833,0.9422728244015,0.994456253067663,0.970645748333772,0.992130584163285,0.99104944329358,0.938131821391891,1,0.999086134373849,0.968974322867897,0.992929968629073,0.989372584367724,0.964449344524951,0.972017065779189,0.96292066027454,0.949988054841176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47335197576683
"c01_020e",0.0561727069028671,0.987654598665016,0.995627818237242,0.995630480869761,0.995290860554942,0.988767844522788,0.987805574742274,0.986007011721722,0.985873563518126,0.980447244786142,0.990919486601475,0.999086134373849,0.994322575517546,0.989545444826309,0.986061724205259,0.976626111806133,0.961319689251425,0.956393711821794,-0.201676230589947,0.988309882025812,0.995449992867576,0.995400053414603,0.995503653038177,0.975081608419555,0.971756313151945,0.995400053414603,0.995452979975943,0.994832570661705,0.971756313151945,0.968297864130378,0.973327245190654,0.995627818237242,0.99519550413905,0.926031973791209,0.99519550413905,0.965311759172436,0.767613814853044,0.46708545105345,0.152128383073701,0.0980663091102308,0.147249574830441,0.0784571489329235,0.761010952860146,0.755253321992299,0.634839769949074,0.612479102571915,0.320220326212859,0.628348775710908,0.514777083653616,0.804615659250931,0.284006391954676,0.166017389596697,0.585478731189631,0.388613989817518,0.299813478709204,0.838564717206682,0.926031973791209,0.912707869715505,0.789150999746916,0.845057993357018,0.82100267479975,0.968865039510536,0.792972571934117,0.708926327282807,0.770368913556772,0.275211997357713,0.875517573533185,0.831099091555972,0.720870410355817,0.574679801200568,0.259183508356561,0.673536948803211,0.974815363486749,0.93201275110801,0.763008239452367,0.315613546202995,0.75990165038309,0.274276122125766,0.872991935624598,0.88389219651389,0.887788786509981,0.865796728168715,0.988184644711674,0.992564677777232,0.99237225598424,0.99202680303702,0.979705079923565,0.955724540486585,0.967536737005225,0.957477395777041,0.937550173634111,0.995370327953351,0.908239176669336,0.938706463454822,0.958741626571892,0.972198490232961,0.969125494938927,0.985502150186181,0.949583615270569,0.995474259276255,0.976327873548525,0.990919486601475,0.990929144026483,0.943784087243987,0.999086134373849,1,0.975252509881077,0.99257653111207,0.990911843650351,0.970445208535528,0.971756313151945,0.964382086122714,0.953907834622109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.479222822761717
